quarter,province,population,starts_saar,starts_saar_q,dwelling_starts,pop_change_q,needed_units_q,hai
1990Q3,sk,1007727.0,1.5063333333333333,0.3765833333333333,376.5833333333333,-2225.0,0.0,0.0
1990Q3,ab,2547788.0,13.847,3.46175,3461.75,15167.0,6066.8,0.5706055910859101
1990Q3,bc,3292111.0,30.070333333333334,7.5175833333333335,7517.583333333334,25223.0,10089.2,0.745111934874255
1990Q4,can,27807591.0,144.16933333333333,36.04233333333333,36042.33333333333,116453.0,46581.2,0.7737527872475018
1990Q4,nl,577113.0,3.8089999999999997,0.9522499999999999,952.2499999999999,-255.0,0.0,0.0
1990Q4,pe,130367.0,1.1293333333333333,0.2823333333333333,282.3333333333333,-37.0,0.0,0.0
1990Q4,ns,911749.0,6.132000000000001,1.5330000000000001,1533.0000000000002,1298.0,519.2,2.9526194144838214
1990Q4,nb,741981.0,2.696,0.674,674.0,1825.0,730.0,0.9232876712328767
1990Q4,qc,7019039.0,48.345333333333336,12.086333333333334,12086.333333333334,22053.0,8821.2,1.3701461630314846
1990Q4,on,10344678.0,42.31733333333333,10.579333333333333,10579.333333333332,48846.0,19538.4,0.5414636476545331
1990Q4,mb,1105098.0,2.2386666666666666,0.5596666666666666,559.6666666666666,-323.0,0.0,0.0
1990Q4,sk,1004214.0,0.852,0.213,213.0,-3513.0,0.0,0.0
1990Q4,ab,2563142.0,11.723333333333334,2.9308333333333336,2930.8333333333335,15354.0,6141.6,0.47721006469541055
1990Q4,bc,3322896.0,24.926333333333332,6.231583333333333,6231.583333333333,30785.0,12314.0,0.5060567917275729
1991Q1,can,27854861.0,118.293,29.57325,29573.25,47270.0,18908.0,1.5640601861645864
1991Q1,nl,577377.0,2.0446666666666666,0.5111666666666667,511.1666666666667,264.0,105.6,4.840593434343435
1991Q1,pe,130477.0,0.5313333333333333,0.13283333333333333,132.83333333333334,110.0,44.0,3.018939393939394
1991Q1,ns,912792.0,4.945666666666667,1.2364166666666667,1236.4166666666667,1043.0,417.2,2.9636065835730268
1991Q1,nb,743210.0,2.6323333333333334,0.6580833333333334,658.0833333333334,1229.0,491.6,1.3386560889612151
1991Q1,qc,7026241.0,39.11966666666667,9.779916666666667,9779.916666666666,7202.0,2880.8,3.3948613810978427
1991Q1,on,10355101.0,36.445,9.11125,9111.25,10423.0,4169.2,2.1853712942530943
1991Q1,mb,1106196.0,3.2533333333333334,0.8133333333333334,813.3333333333334,1098.0,439.2,1.851851851851852
1991Q1,sk,1002651.0,0.8996666666666666,0.22491666666666665,224.91666666666666,-1563.0,0.0,0.0
1991Q1,ab,2572947.0,8.494666666666667,2.123666666666667,2123.666666666667,9805.0,3922.0,0.5414754377018529
1991Q1,bc,3339935.0,19.926666666666666,4.9816666666666665,4981.666666666666,17039.0,6815.6,0.7309212199463974
1991Q2,can,27928837.0,148.061,37.01525,37015.25,73976.0,29590.4,1.2509209067805773
1991Q2,nl,578397.0,2.773,0.69325,693.25,1020.0,408.0,1.6991421568627452
1991Q2,pe,130453.0,0.8313333333333333,0.20783333333333331,207.83333333333331,-24.0,0.0,0.0
1991Q2,ns,912889.0,4.83,1.2075,1207.5,97.0,38.8,10.051339285714286
1991Q2,nb,744203.0,2.115,0.52875,528.75,993.0,397.2,1.3311933534743203
1991Q2,qc,7044395.0,40.497,10.12425,10124.25,18154.0,7261.6,1.3942175278175608
1991Q2,on,10385937.0,49.339999999999996,12.334999999999999,12334.999999999998,30836.0,12334.4,1.0000486444415617
1991Q2,mb,1107757.0,1.3496666666666666,0.33741666666666664,337.41666666666663,1561.0,624.4,0.5403854366858851
1991Q2,sk,1002876.0,1.0273333333333332,0.2568333333333333,256.8333333333333,225.0,90.0,2.8537037037037036
1991Q2,ab,2580625.0,12.852333333333334,3.2130833333333335,3213.0833333333335,7678.0,3071.2,1.0461980116349745
1991Q2,bc,3352585.0,32.44533333333334,8.111333333333334,8111.333333333334,12650.0,5060.0,1.6030303030303032
1991Q3,can,28037420.0,176.433,44.10825,44108.25,108583.0,43433.2,1.0155422579961872
1991Q3,nl,579644.0,3.0796666666666668,0.7699166666666667,769.9166666666667,1247.0,498.8,1.5435378241112003
1991Q3,pe,130369.0,0.45966666666666667,0.11491666666666667,114.91666666666667,-84.0,0.0,0.0
1991Q3,ns,914969.0,6.010666666666666,1.5026666666666666,1502.6666666666665,2080.0,832.0,1.8060897435897434
1991Q3,nb,745567.0,3.439,0.85975,859.75,1364.0,545.6,1.5757881231671553
1991Q3,qc,7067396.0,45.61966666666667,11.404916666666667,11404.916666666666,23001.0,9200.4,1.239610958943814
1991Q3,on,10431316.0,65.77,16.4425,16442.5,45379.0,18151.6,0.9058430110844223
1991Q3,mb,1109604.0,2.675666666666667,0.6689166666666667,668.9166666666667,1847.0,738.8,0.9054096733441619
1991Q3,sk,1002713.0,1.17,0.2925,292.5,-163.0,0.0,0.0
1991Q3,ab,2592306.0,13.536333333333333,3.3840833333333333,3384.0833333333335,11681.0,4672.4,0.7242708957566419
1991Q3,bc,3373787.0,34.672333333333334,8.668083333333334,8668.083333333334,21202.0,8480.8,1.022083215419929
1991Q4,can,28127327.0,176.90533333333335,44.226333333333336,44226.333333333336,89907.0,35962.8,1.2297800319589502
1991Q4,nl,579549.0,2.715,0.67875,678.75,-95.0,0.0,0.0
1991Q4,pe,130360.0,0.519,0.12975,129.75,-9.0,0.0,0.0
1991Q4,ns,916896.0,4.897666666666667,1.2244166666666667,1224.4166666666667,1927.0,770.8,1.588501124372946
1991Q4,nb,745886.0,3.7146666666666666,0.9286666666666666,928.6666666666666,319.0,127.6,7.2779519331243465
1991Q4,qc,7080336.0,56.931000000000004,14.232750000000001,14232.750000000002,12940.0,5176.0,2.749758500772798
1991Q4,on,10465562.0,52.645,13.16125,13161.25,34246.0,13698.4,0.9607873912281727
1991Q4,mb,1109400.0,1.567,0.39175,391.75,-204.0,0.0,0.0
1991Q4,sk,1000942.0,0.9263333333333333,0.23158333333333334,231.58333333333334,-1771.0,0.0,0.0
1991Q4,ab,2604031.0,14.018,3.5045,3504.5,11725.0,4690.0,0.747228144989339
1991Q4,bc,3404049.0,38.971666666666664,9.742916666666666,9742.916666666666,30262.0,12104.8,0.8048804331064261
1992Q1,can,28181477.0,174.81266666666667,43.70316666666667,43703.16666666667,54150.0,21660.0,2.0176900584795323
1992Q1,nl,579425.0,2.1026666666666665,0.5256666666666666,525.6666666666666,-124.0,0.0,0.0
1992Q1,pe,130604.0,0.31333333333333335,0.07833333333333334,78.33333333333334,244.0,97.6,0.8025956284153007
1992Q1,ns,917302.0,3.9313333333333333,0.9828333333333333,982.8333333333334,406.0,162.4,6.051929392446634
1992Q1,nb,746571.0,1.7169999999999999,0.42924999999999996,429.24999999999994,685.0,274.0,1.5666058394160582
1992Q1,qc,7082645.0,50.275666666666666,12.568916666666667,12568.916666666666,2309.0,923.6,4.411489835349462
1992Q1,on,10488022.0,59.89933333333334,14.974833333333335,14974.833333333334,22460.0,8984.0,1.6668336301573168
1992Q1,mb,1109978.0,3.267,0.81675,816.75,578.0,231.2,3.260016025641026
1992Q1,sk,1001136.0,1.2590000000000001,0.31475000000000003,314.75000000000006,194.0,77.6,3.3150183150183143
1992Q1,ab,2611786.0,16.100333333333335,4.025083333333334,4025.083333333334,7755.0,3102.0,1.2975768321513004
1992Q1,bc,3423217.0,35.946999999999996,8.986749999999999,8986.749999999998,19168.0,7667.2,1.1721032449916526
1992Q2,can,28269699.0,169.19533333333334,42.298833333333334,42298.833333333336,88222.0,35288.8,1.1986475406739059
1992Q2,nl,579761.0,2.2710000000000004,0.5677500000000001,567.7500000000001,336.0,134.4,4.224330357142858
1992Q2,pe,130812.0,0.8716666666666667,0.21791666666666668,217.91666666666669,208.0,83.2,2.6191907051282053
1992Q2,ns,917555.0,3.843666666666667,0.9609166666666668,960.9166666666667,253.0,101.2,9.49522397891963
1992Q2,nb,747232.0,3.2403333333333335,0.8100833333333334,810.0833333333334,661.0,264.4,3.063855269793243
1992Q2,qc,7096705.0,36.60633333333333,9.151583333333333,9151.583333333332,14060.0,5624.0,1.6272374348032241
1992Q2,on,10528346.0,60.474999999999994,15.118749999999999,15118.749999999998,40324.0,16129.6,0.9373295060013886
1992Q2,mb,1111050.0,1.6806666666666665,0.42016666666666663,420.16666666666663,1072.0,428.8,0.9798662935323382
1992Q2,sk,1002831.0,1.6526666666666667,0.4131666666666667,413.1666666666667,1695.0,678.0,0.6093903638151426
1992Q2,ab,2620771.0,17.638333333333332,4.409583333333333,4409.583333333333,8985.0,3594.0,1.2269291411611944
1992Q2,bc,3443237.0,40.91566666666667,10.228916666666667,10228.916666666666,20020.0,8008.0,1.277337246087246
1992Q3,can,28371264.0,173.004,43.251,43251.0,101565.0,40626.0,1.0646137941219909
1992Q3,nl,580109.0,2.498666666666667,0.6246666666666667,624.6666666666667,348.0,139.2,4.487547892720308
1992Q3,pe,130827.0,0.579,0.14475,144.75,15.0,6.0,5.300925925925926
1992Q3,ns,919451.0,5.099666666666667,1.2749166666666667,1274.9166666666667,1896.0,758.4,1.6810610056258792
1992Q3,nb,748121.0,3.741,0.93525,935.25,889.0,355.6,2.6300618672665914
1992Q3,qc,7110010.0,37.312333333333335,9.328083333333334,9328.083333333334,13305.0,5322.0,1.7527401979205814
1992Q3,on,10572205.0,55.69433333333333,13.923583333333333,13923.583333333334,43859.0,17543.6,0.7936559961087425
1992Q3,mb,1112689.0,2.2993333333333332,0.5748333333333333,574.8333333333333,1639.0,655.6,0.876804962375432
1992Q3,sk,1003995.0,2.597,0.64925,649.25,1164.0,465.6,1.3944372852233677
1992Q3,ab,2632672.0,19.211,4.80275,4802.75,11901.0,4760.4,1.00889631123435
1992Q3,bc,3468802.0,43.97166666666667,10.992916666666668,10992.916666666668,25565.0,10226.0,1.0749967403350937
1992Q4,can,28474177.0,167.66033333333334,41.915083333333335,41915.083333333336,102913.0,41165.2,1.0182164384803993
1992Q4,nl,579624.0,2.1966666666666668,0.5491666666666667,549.1666666666667,-485.0,0.0,0.0
1992Q4,pe,131201.0,0.6283333333333333,0.15708333333333332,157.08333333333331,374.0,149.6,1.0500222816399287
1992Q4,ns,921619.0,5.5473333333333334,1.3868333333333334,1386.8333333333333,2168.0,867.2,1.5992081795817956
1992Q4,nb,747746.0,3.829333333333333,0.9573333333333333,957.3333333333333,-375.0,0.0,0.0
1992Q4,qc,7129062.0,38.78933333333333,9.697333333333333,9697.333333333332,19052.0,7620.8,1.272482329064315
1992Q4,on,10610665.0,48.84166666666667,12.210416666666667,12210.416666666668,38460.0,15384.0,0.7937088316866009
1992Q4,mb,1113209.0,2.7123333333333335,0.6780833333333334,678.0833333333334,520.0,208.0,3.260016025641026
1992Q4,sk,1002960.0,1.7106666666666666,0.42766666666666664,427.66666666666663,-1035.0,0.0,0.0
1992Q4,ab,2643421.0,21.070666666666668,5.267666666666667,5267.666666666667,10749.0,4299.6,1.2251527273854932
1992Q4,bc,3502209.0,42.333999999999996,10.583499999999999,10583.499999999998,33407.0,13362.8,0.792012153141557
1993Q1,can,28533602.0,149.119,37.27975,37279.75,59425.0,23770.0,1.568352965923433
1993Q1,nl,580819.0,2.5566666666666666,0.6391666666666667,639.1666666666666,1195.0,478.0,1.3371687587168757
1993Q1,pe,131564.0,0.43133333333333335,0.10783333333333334,107.83333333333334,363.0,145.2,0.7426538108356291
1993Q1,ns,922128.0,3.801,0.95025,950.25,509.0,203.6,4.667239685658154
1993Q1,nb,747892.0,2.5276666666666667,0.6319166666666667,631.9166666666666,146.0,58.4,10.820490867579908
1993Q1,qc,7137514.0,34.97166666666667,8.742916666666668,8742.916666666668,8452.0,3380.8,2.586049652942105
1993Q1,on,10629994.0,44.824666666666666,11.206166666666666,11206.166666666666,19329.0,7731.6,1.4493981409626293
1993Q1,mb,1114180.0,2.646333333333333,0.6615833333333333,661.5833333333333,971.0,388.4,1.7033556470992104
1993Q1,sk,1003443.0,2.0833333333333335,0.5208333333333334,520.8333333333334,483.0,193.2,2.6958247066942724
1993Q1,ab,2650886.0,17.239,4.30975,4309.75,7465.0,2986.0,1.4433188211654386
1993Q1,bc,3522509.0,38.03733333333333,9.509333333333332,9509.333333333332,20300.0,8120.0,1.1711001642036123
1993Q2,can,28600864.0,153.38133333333334,38.345333333333336,38345.333333333336,67262.0,26904.8,1.4252227607465335
1993Q2,nl,580369.0,2.122666666666667,0.5306666666666667,530.6666666666667,-450.0,0.0,0.0
1993Q2,pe,131833.0,0.6416666666666666,0.16041666666666665,160.41666666666666,269.0,107.6,1.4908612143742255
1993Q2,ns,922469.0,3.659333333333333,0.9148333333333333,914.8333333333333,341.0,136.4,6.706989247311827
1993Q2,nb,748320.0,4.385,1.09625,1096.25,428.0,171.2,6.403329439252337
1993Q2,qc,7147047.0,32.63666666666666,8.159166666666666,8159.166666666666,9533.0,3813.2,2.1397164236511768
1993Q2,on,10656924.0,41.714333333333336,10.428583333333334,10428.583333333334,26930.0,10772.0,0.9681195073647729
1993Q2,mb,1115554.0,1.8170000000000002,0.45425000000000004,454.25000000000006,1374.0,549.6,0.8265101892285299
1993Q2,sk,1005037.0,2.468,0.617,617.0,1594.0,637.6,0.9676913425345044
1993Q2,ab,2658293.0,18.100666666666665,4.525166666666666,4525.166666666666,7407.0,2962.8,1.5273277530264162
1993Q2,bc,3541936.0,45.836000000000006,11.459000000000001,11459.000000000002,19427.0,7770.8,1.4746229474442787
1993Q3,can,28684764.0,163.48066666666668,40.87016666666667,40870.16666666667,83900.0,33560.0,1.2178237981724276
1993Q3,nl,579977.0,2.8770000000000002,0.7192500000000001,719.25,-392.0,0.0,0.0
1993Q3,pe,132177.0,0.641,0.16025,160.25,344.0,137.6,1.164607558139535
1993Q3,ns,923925.0,4.245666666666667,1.0614166666666667,1061.4166666666667,1456.0,582.4,1.8224874084249085
1993Q3,nb,748812.0,4.097,1.02425,1024.25,492.0,196.8,5.204522357723577
1993Q3,qc,7156537.0,37.24433333333334,9.311083333333334,9311.083333333334,9490.0,3796.0,2.452867053038286
1993Q3,on,10690038.0,45.209333333333326,11.302333333333332,11302.333333333332,33114.0,13245.6,0.8532896458698234
1993Q3,mb,1117618.0,2.734666666666667,0.6836666666666668,683.6666666666667,2064.0,825.6,0.8280846253229975
1993Q3,sk,1006900.0,1.5136666666666667,0.3784166666666667,378.4166666666667,1863.0,745.2,0.5078055108248345
1993Q3,ab,2667292.0,19.508666666666667,4.877166666666667,4877.166666666667,8999.0,3599.6,1.3549190650813054
1993Q3,bc,3567772.0,45.409333333333336,11.352333333333334,11352.333333333334,25836.0,10334.4,1.0984995097280281
1993Q4,can,28786619.0,162.508,40.627,40627.0,101855.0,40742.0,0.9971773599725099
1993Q4,nl,578194.0,2.3943333333333334,0.5985833333333334,598.5833333333334,-1783.0,0.0,0.0
1993Q4,pe,132467.0,0.8633333333333333,0.21583333333333332,215.83333333333331,290.0,116.0,1.8606321839080457
1993Q4,ns,925851.0,5.169,1.29225,1292.25,1926.0,770.4,1.6773753894080998
1993Q4,nb,749454.0,3.5126666666666666,0.8781666666666667,878.1666666666666,642.0,256.8,3.419652128764278
1993Q4,qc,7172016.0,33.415,8.35375,8353.75,15479.0,6191.6,1.3492069901156405
1993Q4,on,10728737.0,51.089666666666666,12.772416666666667,12772.416666666666,38699.0,15479.6,0.825112836679673
1993Q4,mb,1118603.0,3.1203333333333334,0.7800833333333334,780.0833333333334,985.0,394.0,1.979906937394247
1993Q4,sk,1007016.0,1.716,0.429,429.0,116.0,46.4,3.3150183150183143
1993Q4,ab,2678623.0,17.93733333333333,4.484333333333333,4484.333333333333,11331.0,4532.4,0.9893948754155267
1993Q4,bc,3601746.0,43.29033333333333,10.822583333333332,10822.583333333332,33974.0,13589.6,0.7963871882419888
1994Q1,can,28835772.0,148.48333333333335,37.12083333333334,37120.833333333336,49153.0,19661.2,1.8880248068954761
1994Q1,nl,577128.0,1.2573333333333334,0.31433333333333335,314.33333333333337,-1066.0,0.0,0.0
1994Q1,pe,132752.0,1.0626666666666666,0.26566666666666666,265.6666666666667,285.0,114.0,2.3304093567251463
1994Q1,ns,925852.0,3.3516666666666666,0.8379166666666666,837.9166666666666,1.0,0.4,10.051339285714286
1994Q1,nb,749531.0,2.6743333333333332,0.6685833333333333,668.5833333333333,77.0,30.8,12.85590277777778
1994Q1,qc,7177923.0,36.14033333333333,9.035083333333333,9035.083333333332,5907.0,2362.8,3.823888324586648
1994Q1,on,10744762.0,41.684666666666665,10.421166666666666,10421.166666666666,16025.0,6410.0,1.625767030681227
1994Q1,mb,1119284.0,2.17,0.5425,542.5,681.0,272.4,1.9915565345080766
1994Q1,sk,1007554.0,1.1186666666666667,0.2796666666666667,279.6666666666667,538.0,215.2,1.2995662949194549
1994Q1,ab,2683346.0,18.016666666666666,4.504166666666666,4504.166666666666,4723.0,1889.2,2.292790391369794
1994Q1,bc,3623717.0,41.007000000000005,10.251750000000001,10251.750000000002,21971.0,8788.4,1.166509262209276
1994Q2,can,28907448.0,163.65733333333333,40.91433333333333,40914.33333333333,71676.0,28670.4,1.427058336588723
1994Q2,nl,575670.0,2.75,0.6875,687.5,-1458.0,0.0,0.0
1994Q2,pe,133030.0,0.8486666666666666,0.21216666666666664,212.16666666666663,278.0,111.2,1.907973621103117
1994Q2,ns,926109.0,4.538,1.1345,1134.5,257.0,102.8,10.051339285714286
1994Q2,nb,749473.0,4.0263333333333335,1.0065833333333334,1006.5833333333334,-58.0,0.0,0.0
1994Q2,qc,7184599.0,39.15033333333333,9.787583333333332,9787.583333333332,6676.0,2670.4,3.6652124525664065
1994Q2,on,10776819.0,48.367,12.09175,12091.75,32057.0,12822.8,0.9429882708924728
1994Q2,mb,1120863.0,2.7426666666666666,0.6856666666666666,685.6666666666666,1579.0,631.6,1.085602702132151
1994Q2,sk,1008540.0,2.0856666666666666,0.5214166666666666,521.4166666666666,986.0,394.4,1.322050371872887
1994Q2,ab,2691443.0,18.982,4.7455,4745.5,8097.0,3238.8,1.465203161664814
1994Q2,bc,3646632.0,40.166666666666664,10.041666666666666,10041.666666666666,22915.0,9166.0,1.0955342206705942
1994Q3,can,29000663.0,156.70066666666665,39.17516666666666,39175.166666666664,93215.0,37286.0,1.0506669169840333
1994Q3,nl,574466.0,2.18,0.545,545.0,-1204.0,0.0,0.0
1994Q3,pe,133437.0,0.7133333333333334,0.17833333333333334,178.33333333333334,407.0,162.8,1.0954135954135953
1994Q3,ns,926871.0,5.5183333333333335,1.3795833333333334,1379.5833333333335,762.0,304.8,4.526192038495188
1994Q3,nb,750185.0,3.546333333333333,0.8865833333333333,886.5833333333333,712.0,284.8,3.113003277153558
1994Q3,qc,7192403.0,32.791333333333334,8.197833333333334,8197.833333333334,7804.0,3121.6,2.626163933025799
1994Q3,on,10819146.0,50.16533333333333,12.541333333333332,12541.333333333332,42327.0,16930.8,0.7407407407407407
1994Q3,mb,1123230.0,3.5406666666666666,0.8851666666666667,885.1666666666666,2367.0,946.8,0.9349035347134207
1994Q3,sk,1009575.0,2.0976666666666666,0.5244166666666666,524.4166666666666,1035.0,414.0,1.26670692431562
1994Q3,ab,2700606.0,17.996666666666666,4.4991666666666665,4499.166666666667,9163.0,3665.2,1.2275364691331079
1994Q3,bc,3676075.0,38.151,9.53775,9537.75,29443.0,11777.2,0.8098486906904867
1994Q4,can,29096372.0,139.64633333333333,34.91158333333333,34911.583333333336,95709.0,38283.6,0.9119200736956121
1994Q4,nl,572068.0,2.1116666666666664,0.5279166666666666,527.9166666666666,-2398.0,0.0,0.0
1994Q4,pe,133800.0,0.5536666666666666,0.13841666666666666,138.41666666666666,363.0,145.2,0.9532828282828283
1994Q4,ns,927778.0,4.979333333333333,1.2448333333333332,1244.8333333333333,907.0,362.8,3.431183388460125
1994Q4,nb,750670.0,2.16,0.54,540.0,485.0,194.0,2.783505154639175
1994Q4,qc,7201106.0,26.399666666666665,6.599916666666666,6599.916666666666,8703.0,3481.2,1.8958740281129112
1994Q4,on,10860406.0,43.20033333333333,10.800083333333333,10800.083333333334,41260.0,16504.0,0.6543918645984812
1994Q4,mb,1124263.0,3.518333333333333,0.8795833333333333,879.5833333333333,1033.0,413.2,2.128710874475637
1994Q4,sk,1010784.0,2.757,0.68925,689.25,1209.0,483.6,1.4252481389578162
1994Q4,ab,2709011.0,15.692666666666668,3.923166666666667,3923.166666666667,8405.0,3362.0,1.1669145349990087
1994Q4,bc,3711468.0,38.273666666666664,9.568416666666666,9568.416666666666,35393.0,14157.2,0.6758692867704535
1995Q1,can,29141902.0,119.54733333333333,29.886833333333332,29886.833333333332,45530.0,18212.0,1.64105168753203
1995Q1,nl,570563.0,1.5256666666666667,0.3814166666666667,381.4166666666667,-1505.0,0.0,0.0
1995Q1,pe,134060.0,0.6819999999999999,0.17049999999999998,170.49999999999997,260.0,104.0,1.6394230769230766
1995Q1,ns,927395.0,3.704,0.926,926.0,-383.0,0.0,0.0
1995Q1,nb,750819.0,1.2883333333333333,0.32208333333333333,322.0833333333333,149.0,59.6,5.4040827740492166
1995Q1,qc,7205074.0,28.007666666666665,7.001916666666666,7001.916666666666,3968.0,1587.2,4.411489835349462
1995Q1,on,10875308.0,37.643,9.41075,9410.75,14902.0,5960.8,1.5787729834921487
1995Q1,mb,1124947.0,1.9896666666666665,0.4974166666666666,497.41666666666663,684.0,273.6,1.8180433723196878
1995Q1,sk,1011784.0,0.8686666666666666,0.21716666666666665,217.16666666666666,1000.0,400.0,0.5429166666666666
1995Q1,ab,2715701.0,13.980333333333334,3.4950833333333335,3495.0833333333335,6690.0,2676.0,1.3060849526656702
1995Q1,bc,3730564.0,29.858,7.4645,7464.5,19096.0,7638.4,0.9772334520318392
1995Q2,can,29211541.0,108.082,27.0205,27020.5,69639.0,27855.6,0.9700203908729305
1995Q2,nl,569068.0,1.5256666666666667,0.3814166666666667,381.4166666666667,-1495.0,0.0,0.0
1995Q2,pe,134175.0,0.365,0.09125,91.25,115.0,46.0,1.983695652173913
1995Q2,ns,927641.0,5.258333333333333,1.3145833333333332,1314.5833333333333,246.0,98.4,10.051339285714286
1995Q2,nb,750692.0,2.162333333333333,0.5405833333333333,540.5833333333333,-127.0,0.0,0.0
1995Q2,qc,7210305.0,22.294666666666668,5.573666666666667,5573.666666666667,5231.0,2092.4,2.663767284776652
1995Q2,on,10906895.0,33.373333333333335,8.343333333333334,8343.333333333334,31587.0,12634.8,0.6603455007861885
1995Q2,mb,1127234.0,1.9373333333333334,0.48433333333333334,484.3333333333333,2287.0,914.8,0.5294417723363941
1995Q2,sk,1012795.0,2.0796666666666668,0.5199166666666667,519.9166666666667,1011.0,404.4,1.2856495219254866
1995Q2,ab,2724946.0,11.644666666666666,2.9111666666666665,2911.1666666666665,9245.0,3698.0,0.787227330088336
1995Q2,bc,3751377.0,27.441000000000003,6.860250000000001,6860.250000000001,20813.0,8325.2,0.8240342574352568
1995Q3,can,29302311.0,108.63266666666668,27.15816666666667,27158.16666666667,90770.0,36308.0,0.7479940141750212
1995Q3,nl,567397.0,1.8976666666666666,0.47441666666666665,474.41666666666663,-1671.0,0.0,0.0
1995Q3,pe,134415.0,0.47433333333333333,0.11858333333333333,118.58333333333333,240.0,96.0,1.2352430555555556
1995Q3,ns,928120.0,4.007666666666666,1.0019166666666666,1001.9166666666665,479.0,191.6,5.229210160055671
1995Q3,nb,750943.0,2.842333333333334,0.7105833333333335,710.5833333333335,251.0,100.4,7.077523240371847
1995Q3,qc,7219219.0,19.689,4.92225,4922.25,8914.0,3565.6,1.3804829481714158
1995Q3,on,10950119.0,34.26166666666666,8.565416666666666,8565.416666666666,43224.0,17289.6,0.4954086078721698
1995Q3,mb,1129150.0,2.2353333333333336,0.5588333333333334,558.8333333333334,1916.0,766.4,0.7291666666666667
1995Q3,sk,1014187.0,1.9720000000000002,0.49300000000000005,493.00000000000006,1392.0,556.8,0.8854166666666669
1995Q3,ab,2734519.0,15.216999999999999,3.8042499999999997,3804.2499999999995,9573.0,3829.2,0.9934842787005118
1995Q3,bc,3777390.0,26.035666666666668,6.508916666666667,6508.916666666667,26013.0,10405.2,0.6255445994951242
1995Q4,can,29396274.0,114.872,28.718,28718.0,93963.0,37585.2,0.7640773495950535
1995Q4,nl,565008.0,1.7033333333333331,0.4258333333333333,425.83333333333326,-2389.0,0.0,0.0
1995Q4,pe,134971.0,0.44,0.11,110.0,556.0,222.4,0.49460431654676257
1995Q4,ns,930028.0,3.9753333333333334,0.9938333333333333,993.8333333333334,1908.0,763.2,1.3021925227113906
1995Q4,nb,751174.0,2.3716666666666666,0.5929166666666666,592.9166666666666,231.0,92.4,6.416847041847041
